geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,geolocation_city
57770,-9.398206889409591,-36.147432614695205,al,cajueiro
57780,-9.41009477492967,-36.07459124057088,al,capela
57800,-9.16211014681702,-36.02405541735179,al,uniao dos palmares
57820,-9.308105925228173,-35.944961732058914,al,murici
57830,-9.247794902712537,-36.01617396693307,al,branquinha
57840,-9.170465527877916,-36.22170009834827,al,santana do mundau
57860,-9.00924290222294,-36.05488933507498,al,sao jose da laje
57890,-8.968542296317459,-35.92475097475106,al,ibateguara
57900,-9.057423265129469,-35.39361375928044,al,porto calvo
57910,-9.156117841352124,-35.530908971185895,al,matriz de camaragibe
57920,-9.318501779082258,-35.566675671317455,al,sao luis do quitunde
57925,-9.403298910346338,-35.51051351041828,al,barra de santo antonio
57930,-9.316669999999933,-35.433329999999955,al,passo de camaragibe
57935,-9.46306731602714,-35.54598692729274,al,paripueira
57940,-9.236612999999943,-35.411007499999954,al,sao miguel dos milagres
57945,-9.155885213028943,-35.296016050807246,al,porto de pedras
57950,-9.087805846048902,-35.25718338419563,al,japaratinga
57955,-9.01232564760585,-35.2206610008014,al,maragogi
57960,-8.843829407418015,-35.45976421824586,al,jacuípe
57965,-8.94228903994095,-35.55330515692845,al,jundia
57968,-8.850586447592917,-35.56744369490416,al,campestre
57970,-8.942353305175725,-35.662136851953136,al,novo lino
57975,-8.945705999999944,-35.75580199999996,al,colonia leopoldina
57980,-9.139991422995417,-35.763572972363114,al,joaquim gomes
57990,-9.386535170885336,-35.83893570547191,al,messias
57995,-9.2731917765147,-35.72980543738839,al,flexeiras
58010,-7.1171929278377215,-34.888963981822364,pb,joão pessoa
58011,-7.12702238412487,-34.89131602039933,pb,joão pessoa
58013,-7.122313509290822,-34.882015631138565,pb,joao pessoa
58015,-7.1340922938533655,-34.874858077100775,pb,joao pessoa
58020,-7.105838479011172,-34.87643921170004,pb,joao pessoa
58025,-7.113009226210328,-34.86325656523737,pb,joao pessoa
58026,-7.107041818365912,-34.86848697792746,pb,joao pessoa
58027,-7.100423962296867,-34.86299327119139,pb,joao pessoa
58028,-7.103643359974634,-34.85683923105776,pb,joao pessoa
58030,-7.115545623925199,-34.8557625,pb,joao pessoa
58031,-7.112860135976188,-34.8486128018099,pb,joao pessoa
58032,-7.119528405679189,-34.83336265211002,pb,joao pessoa
58033,-7.113187518319255,-34.8398525026685,pb,joao pessoa
58034,-7.105535130446073,-34.84279064501703,pb,joão pessoa
58035,-7.062454676928897,-34.84178048112988,pb,joao pessoa
58036,-7.096075292255764,-34.84555898834324,pb,joao pessoa
58037,-7.09075180297714,-34.83692990306102,pb,joao pessoa
58038,-7.101960317242725,-34.84236014348782,pb,joão pessoa
58039,-7.113370709039359,-34.824672952487376,pb,joao pessoa
58040,-7.127235618096831,-34.86676641978764,pb,joao pessoa
58041,-7.120710167638066,-34.85335872967277,pb,joao pessoa
58042,-7.1208703938433375,-34.85064641510408,pb,joao pessoa
58043,-7.120363159587984,-34.83553316680133,pb,joao pessoa
58045,-7.123297631138561,-34.82665468220901,pb,joão pessoa
58046,-7.131637979358836,-34.82528061818289,pb,joao pessoa
58047,-7.163254143614539,-34.80034035874208,pb,joao pessoa
58050,-7.1354726309630765,-34.85365712510845,pb,joao pessoa
58051,-7.15209141661366,-34.83820211212422,pb,joao pessoa
58052,-7.157376565641395,-34.83253336372553,pb,joao pessoa
58053,-7.151973654624534,-34.84781752830657,pb,joao pessoa
58055,-7.169415650071921,-34.83790991980975,pb,joao pessoa
58056,-7.171858445467096,-34.836934028449406,pb,joao pessoa
58057,-7.184321953568657,-34.84587277895136,pb,joao pessoa
58058,-7.16537798418829,-34.82916965306711,pb,joao pessoa
58059,-7.17766658489014,-34.83200700082277,pb,joao pessoa
58062,-7.204646535114509,-34.83798295322872,pb,joao pessoa
58063,-7.20330937996993,-34.849807627531874,pb,joao pessoa
58064,-7.205032277829035,-34.84242679447746,pb,joao pessoa
58065,-7.195986153579917,-34.86097607581655,pb,joao pessoa
58066,-7.215802834568164,-34.84145499643369,pb,joão pessoa
58067,-7.2060975488566035,-34.85544879206093,pb,joao pessoa
58068,-7.198068778202136,-34.86715604150439,pb,joao pessoa
58069,-7.200730181887968,-34.88520522800217,pb,joão pessoa
58070,-7.1577073615364455,-34.8804300677347,pb,joão pessoa
58071,-7.166582104710261,-34.8634501947522,pb,joão pessoa
58073,-7.166570159668693,-34.84785617973028,pb,joao pessoa
58074,-7.173587346932892,-34.85758930099831,pb,joao pessoa
58075,-7.182497252293818,-34.871456545934564,pb,joao pessoa
58076,-7.175461120071454,-34.88217122656022,pb,joao pessoa
58077,-7.181313401322177,-34.85873782581551,pb,joao pessoa
58078,-7.180554059120531,-34.88242913849615,pb,joao pessoa
58079,-7.18227569786239,-34.89108170545753,pb,joao pessoa
58080,-7.170129767601633,-34.889572833594336,pb,joao pessoa
58081,-7.178177231750257,-34.8975292209302,pb,joao pessoa
58082,-7.184781648135097,-34.906451899296314,pb,joao pessoa
58083,-7.180546969382016,-34.92270160088141,pb,joao pessoa
58084,-7.165465669715526,-34.907574960586324,pb,joao pessoa
58085,-7.141041890645741,-34.88702164793122,pb,joao pessoa
58086,-7.15198054731953,-34.89182217346644,pb,joao pessoa
58087,-7.158063059120528,-34.89355658021236,pb,joao pessoa
58088,-7.1552548287552575,-34.898299155981306,pb,joao pessoa
58090,-7.140826037740241,-34.91349021288013,pb,joao pessoa
58100,-6.969150385775098,-34.830321267063255,pb,cabedelo
58101,-7.0396016970993065,-34.83890868907289,pb,cabedelo
58102,-7.03751888381577,-34.84250243675925,pb,cabedelo
58103,-6.985232666438388,-34.829670608822624,pb,cabedelo
58105,-7.02750311291894,-34.84594477416213,pb,cabedelo
58106,-7.226186260620714,-35.87609568034784,pb,campina grande
58107,-7.240182558976292,-35.92355247016561,pb,campina grande
58108,-6.984018449537319,-34.82945883189014,pb,cabedelo
58109,-7.226365512394997,-35.92605871525331,pb,campina grande
58115,-7.147540843862363,-35.9614392526264,pb,puxinana
58117,-7.158245982043968,-35.85825631789129,pb,lagoa seca
58119,-7.100560745506328,-35.86605658795273,pb,sao sebastiao de lagoa de roca
58120,-7.176657992012693,-35.73483003643631,pb,massaranduba
58123,-7.260943030940209,-36.24249304641032,pb,boa vista
58125,-7.060265930796496,-35.755396476341325,pb,alagoa nova
58128,-7.1229330000000015,-35.7701625,pb,matinhas
58135,-7.014429343443029,-35.85691530081109,pb,esperanca
58140,-7.05058135530406,-35.92508271458427,pb,areial
58145,-7.090473663485301,-35.955275674223884,pb,montadas
58150,-7.080462338976808,-36.05824336229835,pb,pocinhos
58155,-7.057965665738178,-36.36214886437195,pb,soledade
58167,-6.86480093439425,-36.35301618037193,pb,cubati
58170,-6.730283404876338,-36.053449073312834,pb,barra de santa rosa
58173,-6.630551187076062,-35.906625681926755,pb,damiao
58175,-6.483656437688705,-36.14578588678153,pb,cuite
58177,-6.764674391431472,-36.246936073627474,pb,sossego
58178,-6.4575497978493965,-36.20075397642021,pb,nova floresta
58180,-6.7573309027322255,-36.46367781841733,pb,pedra lavrada
58184,-6.679209101989148,-36.420336080800894,pb,nova palmeira
58187,-6.50959390931356,-36.34990140757297,pb,picuí
58188,-6.644907070632345,-36.24817306021993,pb,barauna
58195,-6.401974578815285,-36.45218500662023,pb,frei martinho
58200,-6.852396675699216,-35.501359927112055,pb,guarabira
58208,-6.895690311797178,-35.52388573547235,pb,cuitegi
58210,-6.8450130239333085,-35.527593020901925,pb,piloezinhos
58213,-6.778855163242818,-35.49639121542699,pb,pirpirituba
58220,-6.755011128517376,-35.63785855710437,pb,bananeiras
58225,-6.758801389530435,-35.662465844020765,pb,solânea
58228,-6.603619311896482,-35.63011720849979,pb,dona inês
58230,-6.643642848591676,-35.79051915152988,pb,cacimba de dentro
58233,-6.536089543684674,-35.74425065533847,pb,araruna
58238,-6.780540392896977,-35.819150183307066,pb,casserengue
58250,-6.675693076604444,-35.37801243621912,pb,lagoa de dentro
58253,-6.616963778812075,-35.46698334573153,pb,caicara
58254,-6.488616145109894,-35.432289056301535,pb,logradouro
58255,-6.695727063715224,-35.53979824621589,pb,belém
58260,-6.685782564549773,-35.44370100000001,pb,serra da raiz
58265,-6.685430710269375,-35.41858603350855,pb,duas estradas
58268,-6.752456999999998,-35.43926417563684,pb,sertaozinho
58270,-6.85078190793727,-35.38248124883926,pb,aracagi
58273,-6.6521819999999465,-35.28909349999995,pb,pedro regis
58275,-6.827509414324161,-35.25274423428967,pb,itapororoca
58278,-6.611342326406383,-35.29317797808886,pb,jacarau
58280,-6.825533064802394,-35.12509238324438,pb,mamanguape
58287,-6.890232075580671,-35.21641646878778,pb,capim
58289,-6.913064844320036,-35.24900246629444,pb,cuite de mamanguape
58291,-6.718979212776461,-35.26602567205188,pb,curral de cima
58292,-6.602162478080554,-35.05116837872323,pb,mataraca
58297,-6.809970277327546,-35.07364516396526,pb,rio tinto
58300,-7.1265034089987935,-34.9843490093104,pb,santa rita
58301,-7.131692231396082,-34.97569791978114,pb,santa rita
58302,-7.151859844282361,-34.96347946232943,pb,santa rita
58303,-7.149682373625689,-34.97251820386906,pb,santa rita
58304,-7.11817165505813,-34.949600563286744,pb,santa rita
58305,-7.12001385040056,-34.90790378539592,pb,bayeux
58306,-7.126526540495079,-34.92352352733699,pb,bayeux
58307,-7.124757457244169,-34.938196309610895,pb,bayeux
58308,-7.13308278320726,-34.93300480817657,pb,bayeux
58309,-7.13286951827377,-34.925421414871174,pb,bayeux
58310,-6.999859925895078,-34.833871078961465,pb,cabedelo
58315,-6.930678608954652,-34.868912391045335,pb,lucena
58320,-7.424419818893402,-34.91045276838518,pb,alhandra
58322,-7.287683058602797,-34.80581142968104,pb,conde
58324,-7.473060538211956,-34.80818636133932,pb,pitimbu
58326,-7.521612423194677,-34.90932720780719,pb,caapora
58328,-7.403732162119439,-35.11363631772969,pb,pedras de fogo
58330,-7.373393796661798,-35.24073551898267,pb,juripiranga
58334,-7.24956328690132,-35.21121578197935,pb,sao miguel de taipu
58337,-7.1412209981366574,-35.09316636578905,pb,cruz do espirito santo
58338,-7.265768308134914,-35.2606079177721,pb,pilar
58339,-7.247979163559712,-35.38216042203563,pb,são josé dos ramos
58340,-7.094054066530962,-35.227660806664296,pb,sape
58342,-7.1468385358762,-35.23806348305086,pb,sobrado
58345,-7.060950708304503,-35.32048283184985,pb,mari
58350,-7.143302999999946,-35.35303399999995,pb,caldas brandao
58354,-7.030629338204326,-35.464777668578414,pb,mulungu
58356,-7.125105986743472,-35.424336038939174,pb,gurinhem
58360,-7.32803999999993,-35.33167999999995,pb,itabaiana
58370,-7.357359192979005,-35.43998562559423,pb,salgado de sao felix
58375,-7.307725791571006,-35.476176096000806,pb,mogeiro
58378,-7.3772975253356705,-35.63001541396184,pb,itatuba
58380,-7.288840246933947,-35.602284582618765,pb,ingá
58382,-7.250463943847465,-35.66140362351248,pb,riachão do bacamarte
58385,-7.18643737255709,-35.681389826599464,pb,serra redonda
58387,-7.174641022320976,-35.58946358808622,pb,juarez tavora
58388,-7.037427716533435,-35.62979886985079,pb,alagoa grande
58390,-6.947982726422446,-35.54495800976266,pb,alagoinha
58393,-6.864879609113576,-35.608775390886414,pb,pilões
58395,-6.819922220071013,-35.64147190634852,pb,serraria
58396,-6.826642386160112,-35.75993617605351,pb,arara
58397,-6.9666820403891,-35.70005660745292,pb,areia
58398,-6.965790404406102,-35.797076394302934,pb,remígio
58399,-6.9040744281326205,-36.01124478544995,pb,algodão de jandaíra
58400,-7.216958744936218,-35.88635353719198,pb,campina grande
58401,-7.209241574528204,-35.87778861740434,pb,campina grande
58402,-7.2084546285520945,-35.87019420951736,pb,campina grande
58403,-7.20750651318597,-35.88881115015292,pb,campina grande
58404,-7.201989570999956,-35.89989499999996,pb,campina grande
58406,-7.216406120174292,-35.87325272745107,pb,campina grande
58407,-7.223608617819773,-35.87588797757268,pb,campina grande
58408,-7.248742168463126,-35.870291369324654,pb,campina grande
58410,-7.241552060463126,-35.882676803633274,pb,campina grande
58411,-7.253561493479122,-35.883807836112844,pb,campina grande
58414,-7.232554729384324,-35.892874403831705,pb,campina grande
58415,-7.245618873160597,-35.89097554010618,pb,campina grande
58416,-7.229945965664336,-35.89500338951925,pb,campina grande
58417,-7.251604711350923,-35.914640138640394,pb,campina grande
58418,-7.259076096979299,-35.90623583101095,pb,campina grande
58420,-7.2724207918809105,-35.9280541098589,pb,campina grande
58421,-7.265494933473603,-35.92276050212974,pb,campina grande
58423,-7.255630060852107,-35.93488838974949,pb,campina grande
58424,-7.270863313373653,-35.93640867974128,pb,campina grande
58428,-7.216436682209008,-35.898859482514865,pb,campina grande
58429,-7.217590033585305,-35.90832933166945,pb,santa cecilia de umbuzeiro
58430,-7.224416528449408,-35.91923870413756,pb,campina grande
58431,-7.208087891795129,-35.92494200687646,pb,campina grande
58432,-7.232781142391293,-35.91307189203071,pb,santa cecilia de umbuzeiro
58433,-7.225673175688141,-35.92971003649949,pb,campina grande
58434,-7.246119991948189,-35.92816493649776,pb,campina grande
58436,-7.207082425087987,-35.94293679218573,pb,campina grande
58437,-7.210490556720983,-35.92973012535638,pb,campina grande
58441,-7.181092335882639,-35.984763356596574,pb,sao jose da mata
58450,-7.483577481727011,-36.1330830828351,pb,boqueirao
58458,-7.52332999999993,-36.00004999999993,pb,barra de santana
58460,-7.743232162444185,-36.0629876303929,pb,alcantil
58463,-7.748921999999947,-35.900233999999955,pb,santa cecilia
58465,-7.69288358060648,-36.15725894328097,pb,riacho de santo antonio
58475,-7.353397003889961,-35.90103084152794,pb,queimadas
58480,-7.493769065082999,-36.28925272132397,pb,cabaceiras
58483,-7.751435060732928,-36.319214717576266,pb,barra de sao miguel
58485,-7.633933993213537,-36.43475453639368,pb,sao domingos do cariri
58487,-7.358277166318482,-35.78813302934903,pb,fagundes
58489,-7.546350308742923,-35.70837675825085,pb,aroeiras
58494,-7.644316499999991,-35.55104625,pb,natuba
58497,-7.694243496538926,-35.66453939144028,pb,umbuzeiro
58500,-7.893729147987777,-37.11435257451245,pb,monteiro
58515,-8.078213980851237,-37.09492149508739,pb,zabele
58520,-8.082587165509773,-36.85144034488872,pb,sao joao do tigre
58530,-7.888096772491805,-36.8227442182351,pb,camalau
58533,-6.982217132163556,-34.83016205905253,pb,pindurão
58535,-7.79597240250463,-36.661062379993815,pb,congo
58540,-7.667585677725116,-36.88076378672802,pb,sume
58548,-7.56660263688026,-37.06045358704511,pb,amparo
58550,-7.6975116859805315,-37.0828479450466,pb,prata
58560,-7.623020022132802,-37.15007935806311,pb,ouro velho
58570,-7.390804828107615,-36.80645019319417,pb,sao jose dos cordeiros
58575,-7.3175223629479555,-36.65464974265099,pb,parari
58580,-7.52015812227514,-36.7104930506791,pb,serra branca
58582,-7.60637714087956,-36.816139278501645,pb,santa luzia do cariri
58588,-7.630463157762074,-36.604161501697575,pb,coxixola
58590,-7.391408386760656,-36.53146967144869,pb,são joão do cariri
58600,-6.873733280094592,-36.91189865386837,pb,santa luzia
58610,-6.775896970030418,-36.79834595097977,pb,sao jose do sabugi
58620,-6.770696090363477,-36.98940546893924,pb,varzea
58625,-6.92810863725242,-37.09177706171182,pb,são mamede
58640,-6.993058669252735,-36.711910988574765,pb,junco do seridó
58660,-7.0678903559271165,-36.57977257532928,pb,juazeirinho
58665,-6.940760711884289,-36.627035916838445,pb,tenorio
58670,-7.246921095719917,-36.48860882074382,pb,gurjao
58675,-7.221472586861492,-36.63432087540709,pb,santo andre
58680,-7.206518210412317,-36.82510830081406,pb,taperoa
58685,-7.074359265284382,-36.734532841839446,pb,assuncao
58690,-7.379848428523557,-36.94218157314516,pb,livramento
58695,-7.288768937583606,-37.0849272932766,pb,desterro
58698,-7.211424306162443,-37.05905566831004,pb,cacimbas
58700,-7.024352881718226,-37.27856263881752,pb,patos
58701,-7.038870942170222,-37.28184148590845,pb,patos
58703,-7.0290391027319865,-37.28397724452758,pb,patos
58704,-7.01885408301656,-37.28096338237764,pb,patos
58705,-7.008093118407543,-37.28845915593149,pb,patos
58706,-7.019567227698031,-37.27659292824436,pb,patos
58707,-7.049801910429333,-37.27613910728637,pb,patos
58708,-7.076204747709529,-37.28688373685988,pb,patos
58710,-6.740552933865064,-37.56897781496251,pb,vista serrana
58713,-6.906148401002077,-37.520306047634,pb,malta
58714,-6.907256581050757,-37.59801835577353,pb,condado
58715,-7.124193,-37.60752375,pb,catingueira
58720,-7.085861345775605,-37.444981469697616,pb,santa teresinha
58723,-6.846009231467321,-37.32543603591645,pb,sao jose de espinharas
58725,-7.158442898593389,-37.30572903555816,pb,sao jose do bonfim
58732,-7.12397776931988,-36.94639315542039,pb,areia de baraunas
58735,-7.221873290738942,-37.2561706673487,pb,teixeira
58737,-7.265602257247106,-37.33755933990472,pb,matureia
58740,-7.218650909237443,-37.39916373741279,pb,mae d'agua
58745,-7.382534959866495,-37.5100661266146,pb,imaculada
58748,-7.514639122372345,-37.63943503598509,pb,água branca
58750,-7.534674812322716,-37.81765264343704,pb,juru
58753,-7.635474682722608,-37.87650349374389,pb,tavares
58755,-7.735443497126389,-37.99534074349566,pb,princesa isabel
58758,-7.7404634999999935,-38.098183500000005,pb,sao jose de princesa
58760,-7.228539911185529,-37.75194375938771,pb,olho d'água
58765,-7.199286668366219,-37.927816932309874,pb,pianco
58770,-7.019857137602968,-37.94396565599257,pb,coremas
58775,-7.179140528524133,-38.14944455513745,pb,igaracy
58778,-7.093120278106696,-38.17354111988158,pb,aguiar
58780,-7.301726750609972,-38.15223070460149,pb,itaporanga
58784,-7.251735660852433,-38.30001773062324,pb,sao jose de caiana
58790,-7.429524919671517,-38.07156868397564,pb,pedra branca
